"","Status","Sex","Province","Area","Date.of.death","Cause.of.death","Province2"
"9527"," Civilian"," Adult - Male"," Damascus"," Jobar",2012-08-07," Shooting","Damascus"
"9528"," Civilian"," Adult - Male"," Lattakia"," Karet",2012-08-07," Shelling","Lattakia"
"9529"," Civilian"," Adult - Male"," Damascus Suburbs"," Etaybeh",2012-08-07," Shooting","Rif Dimashq"
"9530"," Civilian"," Adult - Male"," Damascus Suburbs"," Etaybeh",2012-08-07," Shooting","Rif Dimashq"
"9531"," Civilian"," Adult - Male"," Damascus Suburbs"," Etaybeh",2012-08-07," Shooting","Rif Dimashq"
"9532"," Non-Civilian"," Adult - Male"," Hama"," Hilfaya",2012-08-07," Shooting","Hamah"
"9533"," Non-Civilian"," Adult - Male"," Hama"," Jabreen",2012-08-07," Shooting","Hamah"
"9534"," Civilian"," Adult - Male"," Damascus"," Jobar",2012-08-07," Shelling","Damascus"
"9535"," Civilian"," Adult - Male"," Homs"," Rastan",2012-08-07," Kidnapping - Execution","Hims"
"9536"," Non-Civilian"," Adult - Male"," Daraa"," Eastern Mleiha",2012-08-07," Shooting","Dar`a"
"9537"," Civilian"," Child - Male"," Homs"," Rastan",2012-08-07," Warplane shelling","Hims"
"9538"," Civilian"," Adult - Female"," Daraa"," Basr al-Harir",2012-08-07," Shooting","Dar`a"
"9539"," Civilian"," Adult - Female"," Daraa"," Basr al-Harir",2012-08-07," Shooting","Dar`a"
"9540"," Non-Civilian"," Adult - Male"," Homs"," Khalidia",2012-08-07," Shooting","Hims"
"9541"," Civilian"," Adult - Male"," Idlib"," Kafarnabel",2012-08-07," Shelling","Idlib"
"9542"," Civilian"," Adult - Male"," Daraa"," Tareeq Al-Sad",2012-08-07," Shelling","Dar`a"
"9543"," Civilian"," Adult - Male"," Damascus"," Naher Aysha",2012-08-07," Shooting","Damascus"
"9544"," Civilian"," Adult - Male"," Damascus"," Qadam",2012-08-06," Shooting","Damascus"
"9545"," Non-Civilian"," Adult - Male"," Deir Ezzor"," Quraia",2012-08-06," Shooting","Dayr Az Zawr"
"9546"," Civilian"," Adult - Female"," Homs"," Rastan",2012-08-06," Shelling","Hims"
"9547"," Civilian"," Adult - Male"," Damascus"," Dommar",2012-08-06," Detention - Torture - Execution","Damascus"
"9548"," Civilian"," Child - Male"," Damascus Suburbs"," Sayeda Zainab",2012-08-06," Explosion","Rif Dimashq"
"9549"," Civilian"," Adult - Female"," Idlib"," kafarnubbol",2012-08-06," Shooting","Idlib"
"9550"," Non-Civilian"," Adult - Male"," Idlib"," Maarat Hurmah",2012-08-06," Shooting","Idlib"
"9551"," Civilian"," Adult - Male"," Idlib"," Bdama Village",2012-08-06," Detention - Torture - Execution","Idlib"
"9552"," Civilian"," Adult - Male"," Aleppo"," Darat Azza",2012-08-06," Shelling","Aleppo"
"9553"," Civilian"," Adult - Male"," Daraa"," Al-Kashif neighborhood",2012-08-06," Shelling","Dar`a"
"9554"," Non-Civilian"," Adult - Male"," Aleppo"," Fardous",2012-08-07," Shooting","Aleppo"
"9555"," Civilian"," Adult - Male"," Damascus Suburbs"," Jesreen",2012-08-07," Field Execution","Rif Dimashq"
"9556"," Civilian"," Adult - Male"," Damascus Suburbs"," Otaiba",2012-08-07," Shelling","Rif Dimashq"
"9557"," Civilian"," Adult - Male"," Damascus Suburbs"," Otaiba",2012-08-07," Shelling","Rif Dimashq"
"9558"," Non-Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-07," Shooting","Dayr Az Zawr"
"9559"," Non-Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-07," Shooting","Dayr Az Zawr"
"9560"," Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-07," Shooting","Dayr Az Zawr"
"9561"," Non-Civilian"," Adult - Male"," Damascus Suburbs"," Douma",2012-08-07," Shooting","Rif Dimashq"
"9562"," Non-Civilian"," Adult - Male"," Damascus Suburbs"," Erbeen",2012-08-07," Shooting","Rif Dimashq"
"9563"," Civilian"," Adult - Male"," Damascus Suburbs"," Kafr Batna",2012-08-07," Field Execution","Rif Dimashq"
"9564"," Non-Civilian"," Adult - Male"," Damascus Suburbs"," Mleha",2012-08-07," Shelling","Rif Dimashq"
"9565"," Civilian"," Adult - Male"," Damascus"," Naher Aysha",2012-08-07," Shooting","Damascus"
"9566"," Non-Civilian"," Adult - Male"," Homs"," Maheen",2012-08-07," Shooting","Hims"
"9567"," Civilian"," Adult - Male"," Idlib"," Jisr Al-Shoghour",2012-08-07," Shooting","Idlib"
"9568"," Civilian"," Adult - Male"," Idlib"," kafarnubbol",2012-08-07," Shooting","Idlib"
"9569"," Civilian"," Adult - Female"," Aleppo"," Kafarkarmin",2012-08-07," Shelling","Aleppo"
"9570"," Civilian"," Adult - Male"," Hama"," Salamia",2012-08-07," Explosion","Hamah"
"9571"," Civilian"," Adult - Male"," Aleppo"," Shaar",2012-08-07," Detention - Torture - Execution","Aleppo"
"9572"," Civilian"," Adult - Male"," Damascus Suburbs"," Jesreen",2012-08-07," Shelling","Rif Dimashq"
"9573"," Civilian"," Child - Male"," Damascus Suburbs"," Jesreen",2012-08-07," Shelling","Rif Dimashq"
"9574"," Civilian"," Child - Female"," Homs"," Deir Baalba",2012-08-07," Shelling","Hims"
"9575"," Civilian"," Child - Male"," Homs"," Deir Baalba",2012-08-07," Shelling","Hims"
"9576"," Non-Civilian"," Adult - Male"," Idlib"," Kafruma",2012-08-07," Shooting","Idlib"
"9577"," Civilian"," Adult - Female"," Aleppo"," Shaar",2012-08-07," Shelling","Aleppo"
"9578"," Non-Civilian"," Adult - Male"," Aleppo"," Maiser",2012-08-07," Shelling","Aleppo"
"9579"," Civilian"," Adult - Female"," Aleppo"," Bayanon",2012-08-07," Shelling","Aleppo"
"9580"," Civilian"," Adult - Male"," Daraa"," Busr al-Harir",2012-08-07," Shelling","Dar`a"
"9581"," Civilian"," Adult - Male"," Daraa"," Tafas",2012-08-07," Shelling","Dar`a"
"9582"," Civilian"," Adult - Male"," Idlib"," HafSerjeh",2012-08-07," Shelling","Idlib"
"9583"," Civilian"," Adult - Male"," Aleppo"," Khan Asal",2012-08-07," Shelling","Aleppo"
"9584"," Civilian"," Adult - Male"," Idlib"," kafarnubbol",2012-08-07," Shelling","Idlib"
"9585"," Non-Civilian"," Adult - Male"," Idlib"," Al-Zawia Mount: Hzazeen village",2012-08-07," Shelling","Idlib"
"9586"," Civilian"," Adult - Male"," Homs"," Khalidiya",2012-08-07," Shooting","Hims"
"9587"," Civilian"," Adult - Male"," Daraa"," Daraa al-Balad",2012-08-07," Shelling","Dar`a"
"9588"," Civilian"," Adult - Male"," Aleppo"," ",2012-08-07," Detention - Execution","Aleppo"
"9589"," Civilian"," Adult - Male"," Aleppo"," ",2012-08-07," Detention - Execution","Aleppo"
"9590"," Civilian"," Adult - Male"," Aleppo"," ",2012-08-07," Detention - Execution","Aleppo"
"9591"," Civilian"," Adult - Male"," Aleppo"," ",2012-08-07," Detention - Execution","Aleppo"
"9592"," Civilian"," Adult - Female"," Homs"," Rastan",2012-08-07," Shooting","Hims"
"9593"," Civilian"," Adult - Male"," Aleppo"," Hamadania",2012-08-07," Shooting","Aleppo"
"9594"," Civilian"," Adult - Female"," Homs"," ",2012-08-07," Shelling","Hims"
"9595"," Civilian"," Adult - Male"," Aleppo"," Hretan",2012-08-07," Field Execution","Aleppo"
"9596"," Civilian"," Child - Female"," Homs"," Rastan",2012-08-07," Warplane shelling","Hims"
"9597"," Civilian"," Child - Female"," Homs"," Rastan",2012-08-07," Warplane shelling","Hims"
"9598"," Civilian"," Adult - Female"," Homs"," Rastan",2012-08-07," Shelling","Hims"
"9599"," Non-Civilian"," Adult - Male"," Homs"," Jobar",2012-08-07," Shooting","Hims"
"9600"," Civilian"," Adult - Male"," Daraa"," Nahta",2012-08-07," Shooting","Dar`a"
"9601"," Civilian"," Adult - Male"," Deir Ezzor"," Mayadeen",2012-08-07," Shelling","Dayr Az Zawr"
"9602"," Civilian"," Adult - Male"," Daraa"," Western Maliha",2012-08-08," Field Execution","Dar`a"
"9603"," Civilian"," Adult - Male"," Damascus Suburbs"," Kafr Batna",2012-08-08," Shelling","Rif Dimashq"
"9604"," Civilian"," Adult - Male"," Damascus Suburbs"," Kafr Batna",2012-08-08," Shelling","Rif Dimashq"
"9605"," Civilian"," Adult - Male"," Damascus Suburbs"," Kafr Batna",2012-08-08," Shelling","Rif Dimashq"
"9606"," Civilian"," Adult - Male"," Damascus Suburbs"," Kafr Batna",2012-08-08," Shelling","Rif Dimashq"
"9607"," Civilian"," Adult - Male"," Damascus Suburbs"," Kafr Batna",2012-08-08," Shelling","Rif Dimashq"
"9608"," Civilian"," Adult - Male"," Deir Ezzor"," Salhieh",2012-08-08," Shelling","Dayr Az Zawr"
"9609"," Civilian"," Adult - Male"," Deir Ezzor"," Mrat",2012-08-08," Shelling","Dayr Az Zawr"
"9610"," Non-Civilian"," Adult - Male"," Daraa"," Dael",2012-08-08," Shelling","Dar`a"
"9611"," Civilian"," Adult - Male"," Aleppo"," Karm Jazmati",2012-08-08," Shelling","Aleppo"
"9612"," Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-08," Shelling","Dayr Az Zawr"
"9613"," Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-08," Shelling","Dayr Az Zawr"
"9614"," Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-08," Shelling","Dayr Az Zawr"
"9615"," Non-Civilian"," Adult - Male"," Idlib"," Idlib city",2012-08-08," Shooting","Idlib"
"9616"," Civilian"," Adult - Male"," Damascus"," Qadam",2012-08-08," Shooting","Damascus"
"9617"," Non-Civilian"," Adult - Male"," Aleppo"," Atareb",2012-08-08," Shooting","Aleppo"
"9618"," Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-08," Shelling","Dayr Az Zawr"
"9619"," Civilian"," Adult - Male"," Aleppo"," Dabeq",2012-08-08," Explosion","Aleppo"
"9620"," Civilian"," Adult - Female"," Aleppo"," Tal Rifaat",2012-08-08," Warplane shelling","Aleppo"
"9621"," Civilian"," Adult - Male"," Damascus Suburbs"," Qatana",2012-08-08," Shooting","Rif Dimashq"
"9622"," Civilian"," Adult - Male"," Lattakia"," Mrej",2012-08-08," Shelling","Lattakia"
"9623"," Civilian"," Child - Male"," Lattakia"," Mrej",2012-08-08," Shelling","Lattakia"
"9624"," Civilian"," Adult - Male"," Lattakia"," Doreen",2012-08-08," Shelling","Lattakia"
"9625"," Non-Civilian"," Adult - Male"," Aleppo"," Halak",2012-08-08," Shooting","Aleppo"
"9626"," Civilian"," Adult - Male"," Homs"," Rastan",2012-08-08," Shelling","Hims"
"9627"," Civilian"," Adult - Male"," Aleppo"," Salah Eldeen",2012-08-08," Shooting","Aleppo"
"9628"," Civilian"," Adult - Male"," Aleppo"," Salah Eldeen",2012-08-08," Shooting","Aleppo"
"9629"," Civilian"," Adult - Male"," Aleppo"," Bustan Basha",2012-08-08," Shooting","Aleppo"
"9630"," Civilian"," Child - Male"," Daraa"," Dael",2012-08-08," Shooting","Dar`a"
"9631"," Civilian"," Adult - Male"," Aleppo"," Sukari",2012-08-08," Shelling","Aleppo"
"9632"," Civilian"," Adult - Male"," Aleppo"," Qadi Askar",2012-08-08," Shelling","Aleppo"
"9633"," Civilian"," Adult - Male"," Aleppo"," Anjara",2012-08-08," Shooting","Aleppo"
"9634"," Civilian"," Adult - Female"," Aleppo"," Maree",2012-08-08," Shelling","Aleppo"
"9635"," Non-Civilian"," Adult - Male"," Idlib"," Maaret Masrin",2012-08-08," Shelling","Idlib"
"9636"," Non-Civilian"," Adult - Male"," Homs"," Safsafa",2012-08-08," Shooting","Hims"
"9637"," Civilian"," Adult - Male"," Deir Ezzor"," Khasham",2012-08-08," Shelling","Dayr Az Zawr"
"9638"," Civilian"," Adult - Male"," Deir Ezzor"," ",2012-08-08," Shelling","Dayr Az Zawr"
"9639"," Civilian"," Child - Female"," Deir Ezzor"," Mayadeen",2012-08-08," Shelling","Dayr Az Zawr"
"9640"," Civilian"," Adult - Male"," Idlib"," Kafranbel",2012-08-08," Shooting","Idlib"
"9641"," Civilian"," Child - Male"," Damascus Suburbs"," Dumair",2012-08-08," Shooting","Rif Dimashq"
"9642"," Non-Civilian"," Adult - Male"," Aleppo"," Darat Azza",2012-08-08," Shooting","Aleppo"
"9643"," Civilian"," Adult - Male"," Aleppo"," Seif Aldawla",2012-08-08," Shelling","Aleppo"
"9644"," Civilian"," Adult - Male"," Daraa"," Daraa-Balad",2012-08-08," Detention - Torture - Execution","Dar`a"
"9645"," Civilian"," Adult - Female"," Idlib"," Jabal Zawia",2012-08-08," Shelling","Idlib"
"9646"," Civilian"," Adult - Male"," Idlib"," Hbet",2012-08-08," Shelling","Idlib"
"9647"," Civilian"," Child - Female"," Idlib"," Mirata",2012-08-08," Shelling","Idlib"
"9648"," Civilian"," Adult - Male"," Aleppo"," Kalaseh",2012-08-08," Shelling","Aleppo"
"9649"," Civilian"," Child - Female"," Daraa"," Inkhel",2012-08-08," Shelling","Dar`a"
"9650"," Non-Civilian"," Adult - Male"," Idlib"," Deir Sumbol",2012-08-09," Shooting","Idlib"
